id_lectura,fecha_hora,edificio,ciudad,tipo_edificio,superficie_m2,temperatura_exterior_c,humedad_relativa_pct,radiacion_solar_wm2,ocupacion_personas,hvac_activo,modo_hvac,consumo_kwh,generacion_solar_kwh,periodo_tarifario,coste_eur
752,2025-01-13 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.8,78.4,0.0,420,1,Calefaccion,261.09,0.0,Punta,63.03
912,2025-06-22 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,27.5,49.5,76.5,385,1,Refrigeracion,314.75,13.92,Valle,27.41
1911,2025-03-10 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.7,85.2,364.2,65,1,Calefaccion,20.83,0.0,Llano,2.86
1676,2025-07-20 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,28.6,42.0,67.0,71,1,Refrigeracion,152.77,18.86,Valle,13.71
149,2025-05-29 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.1,,0.0,22,0,Apagado,23.83,0.0,Valle,2.08
754,2025-01-17 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,,71.4,0.0,414,1,Calefaccion,301.9,0.0,Llano,46.25
1507,2025-02-02 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.3,66.4,341.7,70,1,Calefaccion,93.21,95.67,Valle,-0.09
403,2025-02-02 14:00:00,Campus Norte,Bilbao,Educativo,8600,12.3,89.8,318.0,69,0,Apagado,,23.71,Valle,-0.48
1274,2025-06-18 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.2,59.6,415.0,3,0,Apagado,34.66,52.25,Llano,-1.02
341,2025-12-07 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-2.9,75.4,0.0,3,0,Apagado,23.56,0.0,Valle,2.41
2030,2025-07-08 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.8,52.1,477.4,43,0,Apagado,17.41,0.0,Llano,2.71
988,2025-09-06 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,22.0,59.5,0.0,435,No,Apagado,283.0,0.0,Valle,31.64
201,2025-07-20 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,18.5,53.8,0.0,1,0,Apagado,23.81,0.0,Valle,2.36
838,2025-04-11 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.2,71.3,160.7,452,1,Calefaccion,194.91,33.08,Llano,21.86
1116,2025-01-09 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,10.2,81.2,0.0,1366,1,Calefaccion,269.24,0.0,Punta,66.21
733,2025-12-31 00:00:00,Campus Norte,Bilbao,Educativo,8600,8.5,99.0,0.0,13,0,Apagado,12.49,0.0,Valle,1.26
541,2025-06-22 00:00:00,Campus Norte,Bilbao,Educativo,8600,19.4,74.3,0.0,-22,0,Apagado,12.49,0.0,Valle,1.15
692,2025-11-17 20:00:00,Campus Norte,Bilbao,Educativo,8600,13.2,94.0,0.0,129,1,Calefaccion,26.14,0.0,Punta,6.86
1609,2025-05-17 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,12.5,70.7,,16,1,Calefaccion,75.85,0.0,Valle,6.56
1467,2025-12-27 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.0,84.4,276.3,1596,0, APAGADO,212.56,37.17,Valle,18.14
610,2025-08-29 08:00:00,Campus Norte,Bilbao,Educativo,8600,19.0,89.2,188.3,0,No,Apagado,7.51,14.87,Llano,-0.49
48,2025-02-14 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,6.2,73.7,0.0,56,1,Calefaccion,44.1,0.0,Punta,10.17
956,2025-08-05 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.0,49.9,0.0,,1,Refrigeracion,313.49,0.0,Punta,79.22
281,2025-10-08 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,11.0,62.1,0.0,47,0,Apagado,25.96,0.0,Valle,2.79
411,2025-02-10 14:00:00,Campus Norte,Bilbao,Educativo,8600,12.0,91.4,258.6,811,1,Calefaccion,85.4,19.38,Llano,9.84
1943,2025-04-11 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,17.3,67.1,622.9,57,0,Apagado,16.88,0.0,Llano,2.28
2071,2025-08-17 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,25.2,71.8,761.8,134,1,Refrigeracion,274.47,0.0,Valle,3.39
1593,2025-05-01 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,11.1,67.6,0.0,0,0,Apagado,49.11,0.0,Valle,4.28
1927,2025-03-26 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,18.8,71.6,501.5,46,0,Apagado,,0.0,Llano,2.24
2167,2025-11-21 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,16.9,79.5,400.3,77,0,Apagado,20.38,0.0,Llano,3.52
1515,2025-02-10 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,15.3,70.8,417.0,170,Si,Ventilacion,152.89,115.63,Llano,5.51
688,2025-11-13 20:00:00,Campus Norte,Bilbao,Educativo,8600,15.5,94.7,0.0,,1,Ventilacion,,0.0,Punta,4.63
336,2025-11-29 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,9.1,67.1,0.0,18,no,Apagado,25.17,0.0,Valle,2.7
643,2025-09-30 14:00:00,Campus Norte,Bilbao,Educativo,8600,19.2,68.4,533.3,866,0, APAGADO,83.69,38.74,Llano,7.83
315,2025-11-09 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.9,63.9,410.7,14,0,Apagado,16.97,60.02,Valle,-1.88
783,2025-02-14 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.9,67.7,464.8,367,0,Apagado,183.98,92.92,Llano,13.53
1945,2025-04-15 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.2,78.9,0.0,317,1,Calefaccion,99.41,0.0,Valle,8.54
2178,2025-12-03 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,7.0,96.4,0.0,66,1,Calefaccion,36.84,0.0,Llano,6.13
622,2025-09-10 08:00:00,Campus Norte,Bilbao,Educativo,8600,17.6,75.0,180.3,815,0,Apagado,80.08,13.28,Llano,11.76
1531,2025-02-26 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,13.5,67.3,549.7,163,1,Calefaccion,165.99,147.99,Llano,2.65
1275,2025-06-18 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,31.8,77.2,491.1,1357,1, REFRIGERACION,220.28,60.07,Llano,24.61
2105,2025-09-22 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,14.0,84.4,0.0,318,1,Calefaccion,101.1,0.0,Valle,10.78
93,2025-04-03 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-999.0,65.3,0.0,36,0,Apagado,26.13,0.0,Valle,2.18
835,2025-04-07 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,25.2,104.3,577.1,433,1,Refrigeracion,212.19,124.78,Llano,11.7
593,2025-08-13 00:00:00,Campus Norte,Bilbao,Educativo,8600,14.6,67.9,,20,0,Apagado,13.33,0.0,Valle,1.4
532,2025-06-10 20:00:00,Campus Norte,Bilbao,Educativo,8600,18.9,91.1,15.0,112,0,Apagado,22.33,1.02,Punta,4.68
1451,2025-12-11 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,15.8,87.4,435.2,1404,1,Ventilacion,190.06,51.37,Llano,23.83
395,2025-01-25 14:00:00,Campus Norte,Bilbao,Educativo,8600,13.0,89.7,277.3,94,0,Apagado,13.88,21.32,Valle,-0.28
846,2025-04-19 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.9,62.5,287.9,436,1,Ventilacion,198.39,62.18,Valle,11.82
1070,2025-11-29 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.6,60.3,0.0,401,1, CALEFACCION,273.37,0.0,Valle,29.88
576,2025-07-24 20:00:00,Campus Norte,Bilbao,Educativo,8600,22.1,83.2,40.6,0,FALSE,Apagado,12.49,3.03,Punta,2.24
574,2025-07-24 08:00:00,Campus Norte,Bilbao,Educativo,8600,21.2,77.7,344.9,0,0,Apagado,6.99,25.68,Llano,-1.19
2149,2025-11-05 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.6,89.5,0.0,277,1,Calefaccion,92.63,0.0,Valle,10.12
1303,2025-07-16 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,29.7,58.9,954.0,1293,1,Refrigeracion,215.19,120.89,Llano,14.57
736,2025-12-31 20:00:00,Campus Norte,Bilbao ,Educativo,8600,8.9,99.0,0.0,19,0,Apagado,14.41,0.0,Punta,3.52
2111,2025-09-26 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,24.7,84.2,544.6,55,1,Refrigeracion,20.27,0.0,Llano,3.58
1762,2025-10-16 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,13.4,71.2,44.0,158,1,Calefaccion,255.46,12.05,Llano,41.57
280,2025-10-04 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,17.8,60.7,0.0,0,0,Apagado,24.1,0.0,Valle,2.63
1664,2025-07-08 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,24.8,49.1,28.0,174,1,Refrigeracion,269.66,7.62,Punta,65.12
338,2025-12-03 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,4.9,75.2,0.0,348,1,Calefaccion,105.72,0.0,Llano,17.51
228,2025-08-13 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,23.8,50.2,0.0,67,1,Ventilacion,40.18,0.0,Punta,9.97
1723,2025-09-06 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,26.2,41.9,798.3,60,1,Refrigeracion,94.08,218.74,Valle,-5.47
9,2025-01-09 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-999.0,75.9,0.0,27,0,Apagado,25.24,0.0,Valle,2.52
1110,2025-01-05 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,6.4,99.0,0.0,145,1,Calefaccion,68.42,0.0,Valle,6.86
555,2025-07-04 14:00:00,Campus Norte,Bilbao,Educativo,8600,22.9,79.0,519.8,33,0,Apagado,9.13,38.25,Llano,-1.78
1929,2025-03-30 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.1,78.0,0.0,345,1,Calefaccion,100.97,0.0,Valle,8.56
69,2025-03-10 00:00:00,Torre Atlantida, Madrid,Oficinas,12500,4.8,57.7,0.0,38,0,Apagado,25.89,0.0,Valle,2.27
2142,2025-10-28 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,12.1,87.3,54.2,103,1, CALEFACCION,35.57,0.0,Llano,6.3
1121,2025-01-17 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,8.3,,0.0,86,0,Apagado,51.96,0.0,Valle,5.14
1366,2025-09-18 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,21.8,78.0,181.9,80,0, APAGADO,40.13,20.61,Llano,3.36
1146,2025-02-10 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,9.6,89.3,1.8,0,0,Apagado,44.4,0.23,Llano,6.78
1181,2025-03-18 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.8,69.2,0.0,93,0,Apagado,49.75,0.0,Valle,4.47
546,2025-06-26 08:00:00,Campus Norte,Bilbao,Educativo,8600,14.5,,339.9,822,si,Ventilacion,80.31,25.91,Llano,8.2
1972,2025-05-09 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,20.8,71.8,4.2,311,no,Apagado,87.72,0.0,Punta,18.28
25,2025-01-25 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,-1.6,90.9,0.0,13,0,Apagado,24.14,0.0,Valle,2.41
634,2025-09-22 08:00:00,Campus Norte,Bilbao,Educativo,8600,16.2,76.7,111.4,814,0,Apagado,114.74,8.26,Llano,18.83
471,2025-04-11 14:00:00,Campus Norte,Bilbao,Educativo,8600,18.2,82.0,404.9,810,0,Apagado,76.44,29.6,Llano,6.47
558,2025-07-08 08:00:00,Campus Norte,Bilbao,Educativo,8600,19.6,58.5,441.5,0,0, APAGADO,7.57,33.38,Llano,-1.55
1748,2025-09-30 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,22.3,54.8,0.0,167,0,Apagado,265.93,0.0,Punta,72.28
294,2025-10-20 08:00:00,Torre Atlantida,Madrid,Oficinas,12500,13.7,54.8,69.6,292,1,Calefaccion,100.88,9.53,Llano,16.24
773,2025-02-06 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,5.7,76.7,0.0,195,1,Calefaccion,198.28,0.0,Valle,18.24
2126,2025-10-12 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.1,74.5,102.9,131,1,Ventilacion,47.39,0.0,Valle,5.17
1263,2025-06-06 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,28.3,56.3,728.3,1392,1,Refrigeracion,214.95,86.51,Llano,18.05
749,2025-01-13 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,3.8,74.4,0.0,223,1,Calefaccion,204.83,0.0,Valle,20.09
1189,2025-03-26 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,13.6,71.4,0.0,61,0,Apagado,49.96,0.0,Valle,4.28
1023,2025-10-12 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,26.5,46.5,480.9,398,Si,Refrigeracion,209.2,90.88,Valle,12.92
121,2025-05-01 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,13.5,60.3,0.0,32,0, APAGADO,,0.0,Valle,2.07
906,2025-06-18 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,,46.8,371.2,414,1,Refrigeracion,212.31,77.65,Llano,19.67
1721,2025-09-06 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,14.9,65.6,0.0,37,Si,Ventilacion,75.26,0.0,Valle,8.21
1307,2025-07-20 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,27.7,64.1,799.2,1526,Si,Refrigeracion,259.89,98.58,Valle,16.16
1389,2025-10-12 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.7,68.4,0.0,146,0,Apagado,53.85,0.0,Valle,5.76
1771,2025-10-24 14:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.9,69.4,496.1,160,no,Apagado,141.26,140.42,Llano,0.14
1335,2025-08-17 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,26.2,66.6,806.7,1506,1,Refrigeracion,236.78,102.3,Valle,14.15
511,2025-05-21 14:00:00,Campus Norte,Bilbao,Educativo,8600,21.7,71.3,695.0,750,0,Apagado,84.27,52.77,Llano,4.38
180,2025-06-26 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,27.3,39.1,90.2,60,Si,Refrigeracion,45.12,12.99,Punta,7.45
1936,2025-04-03 20:00:00,Residencial Mirador, Barcelona ,Residencial,9800,-999.0,90.7,0.0,316,1,Ventilacion,96.57,0.0,Punta,20.59
1834,2025-12-27 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,5.8,61.6,0.0,69,1,Calefaccion,132.39,0.0,Valle,13.19
1845,2025-01-05 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,4.9,81.0,0.0,303,1,Calefaccion,98.83,0.0,Valle,10.06
1094,2025-12-23 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,4.5,82.8,0.0,406,1,Calefaccion,306.69,0.0,Llano,51.0
1808,2025-11-29 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,14.4,67.9,0.0,72,1,Calefaccion,133.85,0.0,Valle,14.08
1548,2025-03-14 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,12.5,61.6,0.0,176,1,Calefaccion,241.01,0.0,Punta,52.44
1560,2025-03-26 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,16.6,69.6,0.0,163,0,Apagado,246.3,0.0,Punta,50.84
1184,2025-03-18 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,18.2,60.7,0.0,1363,0,Apagado,278.0,0.0,Punta,59.94
1829,2025-12-23 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,2.1,76.3,0.0,66,1,Calefaccion,133.49,0.0,Valle,14.23
816,2025-03-18 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.7,73.9,0.0,423,0,Apagado,284.96,0.0,Punta,63.09
1148,2025-02-10 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,13.7,90.7,0.0,1448,1,Calefaccion,268.5,0.0,Punta,60.57
864,2025-05-05 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,24.6,116.5,0.0,379,1,Refrigeracion,287.92,0.0,Punta,59.4
1083,2025-12-11 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.9,68.2,384.0,361,0,Apagado,208.86,79.05,Llano,20.91
1209,2025-04-15 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.7,87.4,0.0,0,0,Apagado,44.89,0.0,Valle,3.92
2044,2025-07-20 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.4,76.4,73.3,-18,1,Ventilacion,96.22,0.0,Valle,9.71
1616,2025-05-21 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,19.9,56.2,58.5,173,0,Apagado,222.33,15.62,Punta,45.81
1290,2025-07-04 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,22.3,50.5,485.7,225,0,Apagado,43.52,55.68,Llano,-0.75
1858,2025-01-17 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,6.1,96.5,0.0,72,1,Calefaccion,35.88,0.0,Llano,5.52
96,2025-04-03 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,13.9,69.7,0.0,47,1,Calefaccion,37.76,0.0,Punta,7.8
1273,2025-06-18 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,20.8,68.3,0.0,112,FALSE,Apagado,52.45,0.0,Valle,4.87
381,2025-01-13 00:00:00,Campus Norte,Bilbao,Educativo,8600,3.5,95.8,0.0,8,1,Calefaccion,25.58,0.0,Valle,2.57
605,2025-08-25 00:00:00,Campus Norte,Bilbao,Educativo,8600,14.2,88.9,0.0,0,0,Apagado,12.0,0.0,Valle,1.26
2025,2025-07-04 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.4,74.0,0.0,294,0,Apagado,92.45,0.0,Valle,8.9
2091,2025-09-06 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.0,72.5,682.4,118,0,Apagado,25.52,0.0,Valle,2.72
551,2025-06-30 14:00:00,Campus Norte,Bilbao,Educativo,8600,21.2,86.5,518.4,787,No,Apagado,75.69,38.67,Llano,5.41
1172,2025-03-06 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,12.9,89.7,0.0,1339,1,Calefaccion,287.66,0.0,Punta,62.28
252,2025-09-06 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,22.2,45.5,0.0,0,0,Apagado,22.36,0.0,Valle,2.35
476,2025-04-15 20:00:00,Campus Norte,Bilbao,Educativo,8600,15.2,80.1,0.0,52,1,Ventilacion,20.94,0.0,Punta,4.42
1500,2025-01-25 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,8.6,73.6,0.0,47,1,Calefaccion,154.99,0.0,Valle,14.97
213,2025-08-01 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,19.2,51.6,0.0,0,0,Apagado,21.97,0.0,Valle,2.15
1465,2025-12-27 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,9.6,90.7,0.0,91,1,Calefaccion,69.48,0.0,Valle,7.09
903,2025-06-14 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,33.5,49.0,808.6,436,TRUE,Refrigeracion,236.34,161.55,Valle,6.92
1589,2025-04-27 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,14.3,68.8,0.0,32,1,Calefaccion,80.28,0.0,Valle,6.86
331,2025-11-25 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,16.1,56.5,450.9,519,0,Apagado,110.14,73.65,Llano,6.31
433,2025-03-06 00:00:00,Campus Norte,Bilbao,Educativo,8600,7.7,85.8,0.0,76,1,Calefaccion,26.92,0.0,Valle,2.4
277,2025-10-04 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,12.3,60.8,0.0,,0,Apagado,25.11,0.0,Valle,2.79
506,2025-05-17 08:00:00,Campus Norte,Bilbao,Educativo,8600,16.2,88.9,313.3,0,0, APAGADO,7.61,23.59,Valle,-0.54
1336,2025-08-17 20:00:00,Centro Comercial Delta,Valencia,Comercial,17400,24.3,70.1,0.0,1548,1,Refrigeracion,306.65,0.0,Valle,31.31
2000,2025-06-06 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,26.3,66.6,74.1,294,1,Refrigeracion,99.76,0.0,Punta,21.86
292,2025-10-16 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,16.0,63.6,,91,0,Apagado,39.58,0.0,Punta,10.89
902,2025-06-14 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.9,48.7,400.3,447,1,Ventilacion,192.64,81.1,Valle,10.08
449,2025-03-22 00:00:00,Campus Norte,Bilbao,Educativo,8600,9.1,97.1,0.0,0,0,Apagado,12.95,0.0,Valle,1.17
1410,2025-11-01 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,13.3,82.1,66.8,,1,Calefaccion,,8.59,Valle,4.62
2053,2025-08-01 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.3,67.3,0.0,325,no,Apagado,96.89,0.0,Valle,9.57
1549,2025-03-18 00:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,7.3,74.0,0.0,43,1, CALEFACCION,126.47,0.0,Valle,11.1
990,2025-09-10 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,23.4,52.2,253.7,360,1,Ventilacion,178.38,53.96,Llano,20.7
304,2025-10-28 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,14.1,77.9,0.0,112,1,Calefaccion,43.54,0.0,Punta,11.83
1512,2025-02-06 20:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,8.2,65.2,0.0,166,Si,Calefaccion,249.28,0.0,Punta,58.03
2072,2025-08-17 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,21.7,70.7,0.0,291,0,Apagado,100.32,0.0,Valle,10.2
2161,2025-11-17 00:00:00,Residencial Mirador,Barcelona,Residencial,9800,10.7,90.9,0.0,304,Si,Calefaccion,95.53,0.0,Valle,10.29
941,2025-07-24 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,22.4,49.1,0.0,216,0,Apagado,169.67,0.0,Valle,17.32
68,2025-03-06 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,9.0,86.6,0.0,90,1,Calefaccion,46.77,0.0,Punta,10.02
20,2025-01-17 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,7.0,74.4,0.0,106,1,Calefaccion,43.19,0.0,Punta,10.78
1902,2025-03-02 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,13.2,90.2,75.4,83,Si,Calefaccion,47.45,0.0,Valle,4.33
325,2025-11-21 00:00:00,Torre Atlantida,Madrid,Oficinas,12500,6.4,64.6,0.0,2,0,Apagado,23.83,0.0,Valle,2.5
1285,2025-06-30 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,17.7,66.7,0.0,0,0,Apagado,44.54,0.0,Valle,4.02
2144,2025-10-28 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.8,73.8,0.0,296,1,Ventilacion,101.11,0.0,Punta,26.18
1434,2025-11-25 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,,81.4,0.0,61,0,Apagado,46.75,0.0,Llano,8.07
1425,2025-11-17 00:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.1,72.7,0.0,170,0,Apagado,56.52,0.0,Valle,6.0
1474,2025-01-01 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,7.0,,0.0,17,0,Apagado,44.37,0.0,Valle,4.6
55,2025-02-22 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,,70.8,376.1,3,0,Apagado,15.92,54.83,Valle,-1.41
964,2025-08-13 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,31.9,53.2,0.0,403,1,Refrigeracion,307.2,0.0,Punta,80.49
932,2025-07-12 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,29.8,49.6,71.0,403,1,Refrigeracion,289.7,14.3,Valle,25.47
188,2025-07-04 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,27.1,56.1,49.8,68,1,Refrigeracion,47.87,7.34,Punta,9.37
151,2025-05-29 14:00:00,Torre Atlantida,Madrid,Oficinas,12500,28.6,50.5,646.1,574,1,Refrigeracion,118.91,100.7,Llano,2.57
2045,2025-07-24 00:00:00,Residencial Mirador,Barcelona ,Residencial,9800,22.4,77.3,0.0,282,0,Apagado,100.21,0.0,Valle,9.68
2158,2025-11-13 08:00:00,Residencial Mirador,Barcelona,Residencial,9800,11.3,94.5,0.0,101,si,Calefaccion,36.59,0.0,Llano,6.53
1122,2025-01-17 08:00:00,Centro Comercial Delta,Valencia,Comercial,17400,8.9,89.5,0.0,0,FALSE,Apagado,45.03,0.0,Llano,7.07
2052,2025-07-28 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,19.9,73.5,11.6,299,0,Apagado,99.97,0.0,Punta,24.45
1131,2025-01-25 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,18.1,78.4,486.0,1616,0,Apagado,233.56,61.56,Valle,16.67
744,2025-01-05 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.9,58.1,0.0,364,1,Calefaccion,275.32,0.0,Valle,27.48
1907,2025-03-06 14:00:00,Residencial Mirador,Barcelona,Residencial,9800,15.5,88.1,507.4,94,1,Ventilacion,19.17,0.0,Llano,2.73
2064,2025-08-09 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,23.1,78.9,0.0,328,1,Ventilacion,93.88,0.0,Valle,9.75
750,2025-01-13 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,7.6,71.6,0.0,385,1,Calefaccion,289.06,0.0,Llano,46.02
756,2025-01-17 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,11.6,65.4,0.0,371,1,Calefaccion,297.66,0.0,Punta,72.99
1049,2025-11-09 00:00:00,Hospital Sur,Sevilla,Sanitario,21000,6.7,67.9,0.0,183,1,Calefaccion,193.3,0.0,Valle,21.05
812,2025-03-14 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,16.8,60.1,0.0,346,0, APAGADO,275.44,0.0,Punta,58.61
662,2025-10-20 08:00:00,Campus Norte,Bilbao,Educativo,8600,12.2,86.1,66.1,811,1,Calefaccion,122.09,5.45,Llano,20.74
2136,2025-10-20 20:00:00,Residencial Mirador,Barcelona,Residencial,9800,16.0,85.6,0.0,317,0,Apagado,97.34,0.0,Punta,26.6
1558,2025-03-26 08:00:00,Planta Logistica R2,Zaragoza,Industrial,26000,10.4,79.9,164.3,167,1,Calefaccion,181.36,45.38,Llano,19.36
1064,2025-11-21 20:00:00,Hospital Sur,Sevilla,Sanitario,21000,14.3,79.1,0.0,387,1,Calefaccion,264.41,0.0,Punta,70.65
1107,2025-01-01 14:00:00,Centro Comercial Delta,Valencia,Comercial,17400,14.9,81.0,402.3,1412,1,Ventilacion,186.36,49.62,Valle,14.15
256,2025-09-10 20:00:00,Torre Atlantida,Madrid,Oficinas,12500,22.4,63.9,0.0,79,FALSE,Apagado,41.69,0.0,Punta,11.25
935,2025-07-16 14:00:00,Hospital Sur,Sevilla,Sanitario,21000,,35.6,852.4,380,1,Refrigeracion,235.28,161.77,Llano,11.76
870,2025-05-13 08:00:00,Hospital Sur,Sevilla,Sanitario,21000,21.4,62.9,380.4,395,0,Apagado,203.36,78.51,Llano,17.23
